team,fifa_code,group,name,position,age,caps,overall,pace,shooting,passing,dribbling,defending,physical,rating_source
Croatia,CRO,L,Ivor Pandur,GK,,0,72.0,70.0,65.0,63.0,71.0,66.0,71.0,fifa-match
Croatia,CRO,L,Nikola Vlašić,MF,,63,80.0,83.0,77.0,78.0,82.0,48.0,71.0,fifa-match
Croatia,CRO,L,Ivan Perišić,FW,,154,81.0,81.0,79.0,76.0,79.0,64.0,74.0,fifa-match
Croatia,CRO,L,Mario Pašalić,MF,,85,78.0,64.0,75.0,75.0,77.0,67.0,76.0,fifa-match
Croatia,CRO,L,Martin Baturina,MF,,19,65.0,66.0,68.0,49.0,61.0,21.0,66.0,fifa-match
Croatia,CRO,L,Petar Sučić,MF,,17,69.0,75.0,65.0,69.0,71.0,50.0,62.0,fifa-match
Croatia,CRO,L,Kristijan Jakić,DF,,17,73.0,75.0,57.0,63.0,67.0,70.0,82.0,fifa-match
Croatia,CRO,L,Toni Fruk,MF,,7,74.0,70.0,65.0,63.0,71.0,66.0,71.0,team-median
Croatia,CRO,L,Igor Matanović,FW,,9,62.0,66.0,61.0,47.0,59.0,33.0,65.0,fifa-match
Croatia,CRO,L,Luka Sučić,MF,,21,69.0,75.0,65.0,69.0,71.0,50.0,62.0,fifa-match
Croatia,CRO,L,Luka Vušković,DF,,5,72.0,65.0,29.0,40.0,46.0,72.0,73.0,fifa-match
Croatia,CRO,L,Dominik Kotarski,GK,,4,74.0,70.0,65.0,63.0,71.0,66.0,71.0,team-median
Croatia,CRO,L,Marco Pašalić,FW,,15,78.0,64.0,75.0,75.0,77.0,67.0,76.0,fifa-match
Croatia,CRO,L,Martin Erlić,DF,,13,71.0,56.0,33.0,49.0,51.0,71.0,73.0,fifa-match
Croatia,CRO,L,Petar Musa,FW,,11,72.0,92.0,66.0,63.0,74.0,30.0,55.0,fifa-match
England,ENG,L,Jordan Pickford,GK,,84,83.0,77.0,68.0,71.0,75.0,65.0,75.0,fifa-match
England,ENG,L,Ezri Konsa,DF,,20,78.0,77.0,39.0,62.0,71.0,79.0,75.0,fifa-match
England,ENG,L,Nico O'Reilly,DF,,5,58.0,50.0,43.0,50.0,50.0,55.0,70.0,fifa-match
England,ENG,L,Declan Rice,MF,,73,82.0,66.0,53.0,71.0,74.0,81.0,79.0,fifa-match
England,ENG,L,John Stones,DF,,89,83.0,70.0,51.0,71.0,74.0,84.0,78.0,fifa-match
England,ENG,L,Marc Guéhi,DF,,29,73.0,71.0,31.0,49.0,64.0,74.0,72.0,fifa-match
England,ENG,L,Bukayo Saka,FW,,49,80.0,84.0,68.0,76.0,82.0,65.0,64.0,fifa-match
England,ENG,L,Elliot Anderson,MF,,9,78.0,85.0,74.0,76.0,82.0,55.0,59.0,fifa-match
England,ENG,L,Harry Kane,FW,,114,90.0,70.0,91.0,83.0,83.0,47.0,83.0,fifa-match
England,ENG,L,Jude Bellingham,MF,,48,79.0,75.0,69.0,73.0,80.0,75.0,77.0,fifa-match
England,ENG,L,Marcus Rashford,FW,,72,85.0,90.0,84.0,79.0,84.0,43.0,77.0,fifa-match
England,ENG,L,Trevoh Chalobah,DF,,1,74.0,61.0,61.0,68.0,72.0,72.0,71.0,fifa-match
England,ENG,L,Dean Henderson,GK,,5,84.0,66.0,74.0,83.0,79.0,78.0,81.0,fifa-match
England,ENG,L,Jordan Henderson,MF,,90,84.0,66.0,74.0,83.0,79.0,78.0,81.0,fifa-match
England,ENG,L,Dan Burn,DF,,8,75.0,48.0,33.0,63.0,58.0,75.0,80.0,fifa-match
England,ENG,L,Kobbie Mainoo,MF,,14,78.0,77.0,68.0,71.0,75.0,65.0,75.0,team-median
England,ENG,L,Morgan Rogers,MF,,15,66.0,80.0,65.0,60.0,65.0,39.0,64.0,fifa-match
England,ENG,L,Anthony Gordon,FW,,19,68.0,77.0,68.0,71.0,75.0,65.0,75.0,fifa-match
England,ENG,L,Ollie Watkins,FW,,22,78.0,85.0,75.0,68.0,75.0,46.0,71.0,fifa-match
England,ENG,L,Noni Madueke,FW,,11,77.0,90.0,71.0,68.0,83.0,36.0,62.0,fifa-match
England,ENG,L,Eberechi Eze,MF,,17,77.0,77.0,69.0,73.0,81.0,47.0,68.0,fifa-match
England,ENG,L,Ivan Toney,FW,,8,76.0,80.0,75.0,58.0,72.0,46.0,80.0,fifa-match
England,ENG,L,James Trafford,GK,,2,59.0,77.0,68.0,71.0,75.0,65.0,75.0,fifa-match
England,ENG,L,Reece James,DF,,24,81.0,80.0,58.0,77.0,77.0,76.0,80.0,fifa-match
England,ENG,L,Djed Spence,DF,,6,65.0,80.0,33.0,50.0,64.0,60.0,57.0,fifa-match
England,ENG,L,Jarell Quansah,DF,,3,78.0,77.0,68.0,71.0,75.0,65.0,75.0,team-median
Ghana,GHA,L,Lawrence Ati-Zigi,GK,,29,68.0,76.0,55.0,61.0,69.0,62.0,71.0,team-median
Ghana,GHA,L,Alidu Seidu,DF,,24,62.0,64.0,28.0,45.0,58.0,63.0,43.0,fifa-match
Ghana,GHA,L,Caleb Yirenkyi,MF,,11,68.0,76.0,55.0,61.0,69.0,62.0,71.0,team-median
Ghana,GHA,L,Jonas Adjetey,DF,,10,68.0,76.0,55.0,61.0,69.0,62.0,71.0,team-median
Ghana,GHA,L,Thomas Partey,MF,,57,83.0,69.0,71.0,82.0,81.0,80.0,84.0,fifa-match
Ghana,GHA,L,Abdul Mumin,DF,,5,68.0,79.0,36.0,58.0,61.0,65.0,74.0,fifa-match
Ghana,GHA,L,Abdul Fatawu,FW,,28,68.0,76.0,55.0,61.0,69.0,62.0,71.0,team-median
Ghana,GHA,L,Kwasi Sibo,MF,,8,68.0,76.0,55.0,61.0,69.0,62.0,71.0,team-median
Ghana,GHA,L,Jordan Ayew,FW,,120,75.0,76.0,74.0,70.0,78.0,46.0,72.0,fifa-match
Ghana,GHA,L,Brandon Thomas-Asante,FW,,8,63.0,90.0,57.0,54.0,64.0,29.0,71.0,fifa-match
Ghana,GHA,L,Antoine Semenyo,MF,,34,68.0,84.0,62.0,56.0,69.0,21.0,73.0,fifa-match
Ghana,GHA,L,Joseph Anang,GK,,1,61.0,76.0,55.0,61.0,69.0,62.0,71.0,fifa-match
Ghana,GHA,L,Christopher Bonsu Baah,FW,,9,60.0,85.0,55.0,51.0,63.0,31.0,56.0,fifa-match
Ghana,GHA,L,Gideon Mensah,DF,,40,72.0,77.0,70.0,71.0,74.0,62.0,70.0,fifa-match
Ghana,GHA,L,Elisha Owusu,MF,,20,72.0,68.0,53.0,64.0,71.0,69.0,72.0,fifa-match
Ghana,GHA,L,Benjamin Asare,GK,,11,68.0,76.0,55.0,61.0,69.0,62.0,71.0,team-median
Ghana,GHA,L,Abdul Rahman Baba,DF,,51,73.0,66.0,49.0,61.0,59.0,73.0,78.0,fifa-match
Ghana,GHA,L,Jerome Opoku,DF,,11,67.0,82.0,49.0,64.0,70.0,39.0,62.0,fifa-match
Ghana,GHA,L,Iñaki Williams,FW,,26,81.0,94.0,78.0,72.0,78.0,37.0,81.0,fifa-match
Ghana,GHA,L,Augustine Boakye,MF,,0,59.0,76.0,45.0,52.0,58.0,55.0,59.0,fifa-match
Ghana,GHA,L,Kojo Peprah Oppong,DF,,4,68.0,76.0,55.0,61.0,69.0,62.0,71.0,team-median
Ghana,GHA,L,Kamaldeen Sulemana,FW,,28,72.0,93.0,66.0,60.0,76.0,28.0,63.0,fifa-match
Ghana,GHA,L,Derrick Luckassen,DF,,1,71.0,75.0,58.0,64.0,67.0,68.0,79.0,fifa-match
Ghana,GHA,L,Ernest Nuamah,FW,,18,68.0,76.0,55.0,61.0,69.0,62.0,71.0,team-median
Ghana,GHA,L,Prince Kwabena Adu,FW,,5,67.0,47.0,43.0,66.0,71.0,63.0,57.0,fifa-match
Ghana,GHA,L,Marvin Senaya,DF,,2,60.0,67.0,37.0,40.0,53.0,63.0,57.0,fifa-match
Panama,PAN,L,Luis Mejía,GK,,56,75.0,73.0,63.0,66.0,73.0,61.0,69.0,fifa-match
Panama,PAN,L,César Blackman,DF,,40,69.0,73.0,63.0,66.0,73.0,61.0,69.0,fifa-match
Panama,PAN,L,José Córdoba,DF,,32,75.0,82.0,71.0,71.0,77.0,64.0,69.0,fifa-match
Panama,PAN,L,Fidel Escobar,DF,,99,74.0,77.0,52.0,62.0,64.0,73.0,80.0,fifa-match
Panama,PAN,L,Edgardo Fariña,DF,,18,59.0,64.0,57.0,60.0,62.0,47.0,51.0,fifa-match
Panama,PAN,L,Cristian Martínez,MF,,66,85.0,84.0,81.0,72.0,85.0,48.0,84.0,fifa-match
Panama,PAN,L,José Luis Rodríguez,MF,,70,81.0,53.0,86.0,86.0,86.0,50.0,60.0,fifa-match
Panama,PAN,L,Adalberto Carrasquilla,MF,,73,69.0,73.0,61.0,64.0,72.0,57.0,66.0,fifa-match
Panama,PAN,L,Tomás Rodríguez,FW,,13,81.0,53.0,86.0,86.0,86.0,50.0,60.0,fifa-match
Panama,PAN,L,Ismael Díaz,MF,,57,80.0,92.0,77.0,70.0,82.0,32.0,71.0,fifa-match
Panama,PAN,L,Yoel Bárcenas,MF,,104,70.0,77.0,67.0,64.0,71.0,36.0,61.0,fifa-match
Panama,PAN,L,César Samudio,GK,,5,72.0,76.0,69.0,63.0,74.0,38.0,70.0,fifa-match
Panama,PAN,L,Jiovany Ramos,DF,,23,88.0,70.0,70.0,76.0,74.0,88.0,84.0,fifa-match
Panama,PAN,L,Carlos Harvey,DF,,28,64.0,49.0,54.0,59.0,59.0,64.0,70.0,fifa-match
Panama,PAN,L,Eric Davis,DF,,107,76.0,39.0,63.0,76.0,76.0,74.0,68.0,fifa-match
Panama,PAN,L,Andrés Andrade,DF,,50,76.0,60.0,33.0,47.0,58.0,75.0,86.0,fifa-match
Panama,PAN,L,José Fajardo,FW,,68,74.0,73.0,63.0,66.0,73.0,61.0,69.0,team-median
Panama,PAN,L,Cecilio Waterman,FW,,55,62.0,43.0,25.0,50.0,45.0,61.0,69.0,fifa-match
Panama,PAN,L,Alberto Quintero,MF,,141,79.0,73.0,76.0,81.0,83.0,39.0,51.0,fifa-match
Panama,PAN,L,Aníbal Godoy,MF,,159,73.0,76.0,57.0,66.0,74.0,68.0,77.0,fifa-match
Panama,PAN,L,César Yanis,MF,,56,65.0,78.0,51.0,58.0,68.0,24.0,45.0,fifa-match
Panama,PAN,L,Orlando Mosquera,GK,,48,74.0,44.0,59.0,71.0,68.0,71.0,72.0,fifa-match
Panama,PAN,L,Michael Amir Murillo,DF,,94,77.0,73.0,40.0,59.0,64.0,77.0,78.0,fifa-match
Panama,PAN,L,Azarias Londoño,FW,,11,74.0,73.0,63.0,66.0,73.0,61.0,69.0,team-median
Panama,PAN,L,Roderick Miller,DF,,50,68.0,73.0,63.0,66.0,73.0,61.0,69.0,fifa-match
Panama,PAN,L,Jorge Gutiérrez,DF,,18,73.0,71.0,70.0,73.0,73.0,63.0,64.0,fifa-match
